user_code,date,company,restaurant,price_paid,delivery_charge,packing_charge,district,state,zone
2072,25-02-2019,alpha,The Waffle House,94,20,10,Ghaziabad,UTTAR PRADESH,NORTH
3105,25-02-2019,alpha,McDonald's,133,0,33.34,Mysore,KARNATAKA,SOUTH
3382,25-02-2019,alpha,Tikka Junction,1167,0,0,North Delhi,DELHI,NORTH
3527,25-02-2019,alpha,Flavours Of South,300,20,0,East Delhi,DELHI,NORTH
3696,25-02-2019,alpha,InnerChef,91,0,7,Bangalore,KARNATAKA,SOUTH
4739,25-02-2019,alpha,Ulavacharu,712,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
4739,25-02-2019,alpha,AutoExpress - HotDogs,115,35,10,Hyderabad,ANDHRA PRADESH,SOUTH
9388,25-02-2019,alpha,Tandoor-e-Punjab,453,20,27,Kolkata,WEST BENGAL,EAST
9444,25-02-2019,alpha,Domino's Pizza,607,0,0,Kolkata,WEST BENGAL,EAST
9966,25-02-2019,alpha,Cake Desire,330,0,10,Gurgaon,HARYANA,NORTH
11163,25-02-2019,alpha,Green Leaf,168,0,10,Mysore,KARNATAKA,SOUTH
13424,25-02-2019,alpha,Brahmin's Thatte Idli,161,0,10,Bangalore,KARNATAKA,SOUTH
13424,25-02-2019,alpha,Sri Udupi Park,105,0,0,Bangalore,KARNATAKA,SOUTH
18578,25-02-2019,alpha,Nothing But Chicken,780,20,0,Bangalore,KARNATAKA,SOUTH
18578,25-02-2019,alpha,Royal Restaurant,210,20,0,Bangalore,KARNATAKA,SOUTH
19884,25-02-2019,alpha,Burger King,162,0,29,South West Delhi,DELHI,NORTH
20189,25-02-2019,alpha,Dhruva Restaurant,324,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
25686,25-02-2019,alpha,Bezawada Bhojanam,57,0,7,Hyderabad,ANDHRA PRADESH,SOUTH
31772,25-02-2019,alpha,Biryani-E-Nawab,752,30,0,South West Delhi,DELHI,NORTH
32908,25-02-2019,alpha,Natural Ice Cream,150,20,0,Mumbai,MAHARASHTRA,WEST
33238,25-02-2019,alpha,Rolls Mania,296,20,10,Gurgaon,HARYANA,NORTH
37120,25-02-2019,alpha,RS Shiv Sagar,151,20,5,Bangalore,KARNATAKA,SOUTH
39239,25-02-2019,alpha,Parisar Veg Restaurant,113,20,10,Bangalore,KARNATAKA,SOUTH
40072,25-02-2019,alpha,Om Sweets & Snacks,729,20,0,Bangalore,KARNATAKA,SOUTH
42828,25-02-2019,alpha,Cafe Istaa,284,0,0,Mumbai,MAHARASHTRA,WEST
46070,25-02-2019,alpha,NS Kitchen,147,0,0,Pune,MAHARASHTRA,WEST
49781,25-02-2019,alpha,Where? Here,125,20,0,Thane,MAHARASHTRA,WEST
49781,25-02-2019,alpha,Where? Here,100,20,0,Thane,MAHARASHTRA,WEST
57455,25-02-2019,alpha,Shawarma Grill,190,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
57455,25-02-2019,alpha,Cream Stone,92,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
64217,25-02-2019,alpha,Zaitoon,120,0,0,Bangalore,KARNATAKA,SOUTH
65814,25-02-2019,alpha,Chettinad Food Place,397,0,24,Bangalore,KARNATAKA,SOUTH
65814,25-02-2019,alpha,California Burrito,198,0,19,Bangalore,KARNATAKA,SOUTH
68599,25-02-2019,alpha,Haldiram's Prabhuji,104,0,0,Howrah,WEST BENGAL,EAST
69459,25-02-2019,alpha,McDonald's,137,0,33.34,Bangalore,KARNATAKA,SOUTH
70123,25-02-2019,alpha,Subway,282,0,25,North Delhi,DELHI,NORTH
70657,25-02-2019,alpha,Malabar Junction,369,0,0,Ghaziabad,UTTAR PRADESH,NORTH
74607,25-02-2019,alpha,Rashtrakutas,748,20,35,Bangalore,KARNATAKA,SOUTH
78404,25-02-2019,alpha,Punjabi Zaika,486,40,0,Bangalore,KARNATAKA,SOUTH
80089,25-02-2019,alpha,Cafe Gainz,114,0,0,East Delhi,DELHI,NORTH
80089,25-02-2019,alpha,Cafe Gainz,114,0,0,East Delhi,DELHI,NORTH
80159,25-02-2019,alpha,Grill N Fire,343,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
80180,25-02-2019,alpha,Shri Balaajee Bhavan,487,20,0,Kanchipuram,TAMIL NADU,SOUTH
80405,25-02-2019,alpha,Dunkin Donuts,332,0,25,Central Delhi,DELHI,NORTH
51,25-02-2019,alpha,Royal Chef,214,0,0,Kanchipuram,TAMIL NADU,SOUTH
152,25-02-2019,alpha,SS Hyderabad Biryani,433,0,0,Chennai,TAMIL NADU,SOUTH
283,25-02-2019,alpha,Sukkubhai Biriyani,390,0,0,Chennai,TAMIL NADU,SOUTH
2751,25-02-2019,alpha,Sri Matha Multicuisine Restaurnat,304,0,0,Medak,ANDHRA PRADESH,SOUTH
6228,25-02-2019,alpha,Season 9,358,0,0,Ahmedabad,GUJARAT,WEST
7824,25-02-2019,alpha,Pista House,115,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
9341,25-02-2019,alpha,Tipsy Family Restaurant,84,0,0,Jaipur,RAJASTHAN,NORTH
9762,25-02-2019,alpha,Domino's Pizza,302,0,0,Bangalore,KARNATAKA,SOUTH
9762,25-02-2019,alpha,McDonald's,331,0,0,Bangalore,KARNATAKA,SOUTH
10833,25-02-2019,alpha,Onesta,131,0,0,Bangalore,KARNATAKA,SOUTH
12196,25-02-2019,alpha,Radha's bhavan,120,0,0,Chennai,TAMIL NADU,SOUTH
25184,25-02-2019,alpha,Parma0d Sweets,76,0,0,Gwalior,MADHYA PRADESH,WEST
25494,25-02-2019,alpha,Taste of Orissa,76,0,0,Khorda,ODISHA,EAST
28660,25-02-2019,alpha,Chote Nawab,150,0,0,Mumbai,MAHARASHTRA,WEST
35201,25-02-2019,alpha,Devil's Kitchen,160,0,0,Mumbai,MAHARASHTRA,WEST
35201,25-02-2019,alpha,Krishna Restaurant,369,0,0,Mumbai,MAHARASHTRA,WEST
37506,25-02-2019,alpha,Hotel Babu Biryani Point,178,0,0,Guntur,ANDHRA PRADESH,SOUTH
41201,25-02-2019,alpha,Plan B,104,0,0,Nagpur,MAHARASHTRA,WEST
44769,25-02-2019,alpha,Pav Bhaji King,170,0,0,Thane,MAHARASHTRA,WEST
47813,25-02-2019,alpha,Sri Sai 99 Variety Dosa,140,0,0,Bangalore,KARNATAKA,SOUTH
48510,25-02-2019,alpha,Samosa Point,123,0,0,Bangalore,KARNATAKA,SOUTH
51760,25-02-2019,alpha,UBQ by Barbeque Nation,303,0,0,Bangalore,KARNATAKA,SOUTH
53085,25-02-2019,alpha,Subway,278,0,0,Gandhi Nagar,GUJARAT,WEST
53085,25-02-2019,alpha,Burger King,213,0,0,Gandhi Nagar,GUJARAT,WEST
54318,25-02-2019,alpha,Savali,113,0,0,Pune,MAHARASHTRA,WEST
55276,25-02-2019,alpha,Shree Swami Samarth Veg Chinese Snacks and Juices,118,0,0,Nashik,MAHARASHTRA,WEST
55662,25-02-2019,alpha,Khatir Restaurant,110,0,0,Lucknow,UTTAR PRADESH,NORTH
55743,25-02-2019,alpha,Biryani & More,80,0,0,Thane,MAHARASHTRA,WEST
57474,25-02-2019,alpha,Madhurima,160,0,0,Lucknow,UTTAR PRADESH,NORTH
58579,25-02-2019,alpha,Khalsa Restaurant,236,0,0,South West Delhi,DELHI,NORTH
59022,25-02-2019,alpha,Friends LA,63,0,0,Bareilly,UTTAR PRADESH,NORTH
59059,25-02-2019,alpha,Universal Bakers,84,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
61329,25-02-2019,alpha,Green Chillyz,341,0,0,Khorda,ODISHA,EAST
61833,25-02-2019,alpha,Vamsi Fastfoods,74,0,0,East Godavari,ANDHRA PRADESH,SOUTH
64447,25-02-2019,alpha,Raj Luxmi,272,0,0,Lucknow,UTTAR PRADESH,NORTH
64815,25-02-2019,alpha,Momo Time,152,0,0,Varanasi,UTTAR PRADESH,NORTH
68209,25-02-2019,alpha,Domino's Pizza,416,0,0,Jaipur,RAJASTHAN,NORTH
69287,25-02-2019,alpha,Nagooran Biriyani & Fast Food,70,0,0,Chennai,TAMIL NADU,SOUTH
69644,25-02-2019,alpha,BIB - English Breakfast in the Box,113,0,0,Ernakulam,KERALA,SOUTH
69793,25-02-2019,alpha,Nalan's multicuisine restaurant,108,0,0,Vellore,TAMIL NADU,SOUTH
69876,25-02-2019,alpha,Meat and Eat,446,0,0,Coimbatore,TAMIL NADU,SOUTH
69876,25-02-2019,alpha,Burger Ka Baap,357,0,0,Coimbatore,TAMIL NADU,SOUTH
72711,25-02-2019,alpha,Aroma's Hyderabad House,396,0,0,Bangalore,KARNATAKA,SOUTH
73926,25-02-2019,alpha,Babji Grill Kitchen,230,0,0,Rajkot,GUJARAT,WEST
76965,25-02-2019,alpha,Madrasi Restaurant,69,0,0,Bilaspur(CGH),CHATTISGARH,WEST
77056,25-02-2019,alpha,Karnavati Dabeli,115,0,0,Ahmedabad,GUJARAT,WEST
78149,25-02-2019,alpha,Pizza Hut,509,0,0,Bangalore,KARNATAKA,SOUTH
80251,25-02-2019,alpha,Crown Gold,80,0,0,Bangalore,KARNATAKA,SOUTH
76,25-02-2019,beta,Paragon,1159.5,0,0,Thiruvananthapuram,KERALA,SOUTH
455,25-02-2019,beta,A-ONE FAST FOOD,148,0,0,Tiruchirappalli,TAMIL NADU,SOUTH
1163,25-02-2019,beta,The Burger Club - Rajouri Garden,154.9,0,0,West Delhi,DELHI,NORTH
3661,25-02-2019,beta,Little China - Andheri West,103.45,0,0,Mumbai,MAHARASHTRA,WEST
4849,25-02-2019,beta,Pick a Pizza,98,0,0,Nashik,MAHARASHTRA,WEST
6259,25-02-2019,beta,King Shawarma,132.85,0,0,Central Delhi,DELHI,NORTH
6673,25-02-2019,beta,Hotel Datt Guru Kripa - South Tukoganj,84.5,0,0,Indore,MADHYA PRADESH,WEST
8240,25-02-2019,beta,Arsalan - Hatibagan,150,0,0,Kolkata,WEST BENGAL,EAST
10307,25-02-2019,beta,Raasta Cafe-Dobson Road,143.1,0,0,Howrah,WEST BENGAL,EAST
11979,25-02-2019,beta,Mani???????s Dum Biryani - Marathahalli,67.61,0,0,Bangalore,KARNATAKA,SOUTH
15372,25-02-2019,beta,Makers Of Milkshakes - Nalagandla,50,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
17316,25-02-2019,beta,Punjabi Pind Pure Veg,230,0,0,Ghaziabad,UTTAR PRADESH,NORTH
20515,25-02-2019,beta,Amrit Sweets,52,0,0,Rupnagar,PUNJAB,NORTH
22751,25-02-2019,beta,Pao & Bao - Lower Parel,175.9,0,0,Mumbai,MAHARASHTRA,WEST
25686,25-02-2019,beta,Natural Ice Cream - Jubilee Hills,119,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
32551,25-02-2019,beta,Shiv Sagar - Andheri West,61.45,0,0,Mumbai,MAHARASHTRA,WEST
32908,25-02-2019,beta,The J - Dadar,109.5,0,0,Mumbai,MAHARASHTRA,WEST
35842,25-02-2019,beta,The Burger Club - Karol Bagh,144.65,0,0,Central Delhi,DELHI,NORTH
38862,25-02-2019,beta,Health Juice Centre-Matunga,69,0,0,Mumbai,MAHARASHTRA,WEST
45090,25-02-2019,beta,Riyan Mughlai Restaurant,24.5,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
46860,25-02-2019,beta,Nirmal Pure Veg - Sanpada,50,0,0,Thane,MAHARASHTRA,WEST
51222,25-02-2019,beta,Vaishnavi Garden Restaurant,59,0,0,Pune,MAHARASHTRA,WEST
51222,25-02-2019,beta,The Tasty Tiffin,61,0,0,Pune,MAHARASHTRA,WEST
55771,25-02-2019,beta,Madurai Murugan Mess,320,0,0,Kanchipuram,TAMIL NADU,SOUTH
60523,25-02-2019,beta,Polar Bear - Bellandur,97.5,0,0,Bangalore,KARNATAKA,SOUTH
69573,25-02-2019,beta,Cassino Park Restaurant - Gokulam,78,0,0,Mysore,KARNATAKA,SOUTH
69902,25-02-2019,beta,Aditi Fast Food & Restaurant - Vile Parle East,49.9,0,0,Mumbai,MAHARASHTRA,WEST
70714,25-02-2019,beta,Hotel Aryaas - Kakkanad,86.82,0,0,Ernakulam,KERALA,SOUTH
70739,25-02-2019,beta,Arsalan - Ruby Park,1622.99,0,0,South 24 Parganas,WEST BENGAL,EAST
73341,25-02-2019,beta,Khana Junction,55,0,0,Pune,MAHARASHTRA,WEST
78217,25-02-2019,beta,Cafe Chef's Paradise,309.78,0,0,Chennai,TAMIL NADU,SOUTH
79849,25-02-2019,beta,Northern Route,323,0,0,Bangalore,KARNATAKA,SOUTH
355,25-02-2019,gamma,Royale Restaurante,109,10,0,Bardhaman,WEST BENGAL,EAST
6978,25-02-2019,gamma,Roll Express,130,10,0,North Delhi,DELHI,NORTH
9320,25-02-2019,gamma,Naushiijaan,2110,10,0,South 24 Parganas,WEST BENGAL,EAST
9320,25-02-2019,gamma,Sengupta's,92,10,0,South 24 Parganas,WEST BENGAL,EAST
9427,25-02-2019,gamma,Bakeburry,54.25,10,0,South Delhi,DELHI,NORTH
9597,25-02-2019,gamma,Lalji,139,0,0,Bikaner,RAJASTHAN,NORTH
37886,25-02-2019,gamma,Spicy Burger,45,10,0,Ludhiana,PUNJAB,NORTH
39808,25-02-2019,gamma,HNA Restaurant & Bakery,200,20,0,Hyderabad,ANDHRA PRADESH,SOUTH
45573,25-02-2019,gamma,Street Food Zaika,58,10,0,Ambala,HARYANA,NORTH
45573,25-02-2019,gamma,Mohans Dhaba,130,10,0,Ambala,HARYANA,NORTH
60202,25-02-2019,gamma,99 Pancakes,121,10,0,Pune,MAHARASHTRA,WEST
69669,25-02-2019,gamma,Healthie,185.8,20,0,Bangalore,KARNATAKA,SOUTH
80293,25-02-2019,gamma,Don't Cook At Home,126.18,15,10,West Delhi,DELHI,NORTH
227,26-02-2019,alpha,Alakapuri,198,0,5,Ernakulam,KERALA,SOUTH
241,26-02-2019,alpha,Sukkubhai Biriyani,235,0,0,Kanchipuram,TAMIL NADU,SOUTH
327,26-02-2019,alpha,Ganga Sweets,1124,0,10,Chennai,TAMIL NADU,SOUTH
327,26-02-2019,alpha,A2B Veg,626,0,10,Chennai,TAMIL NADU,SOUTH
376,26-02-2019,alpha,D Momo Factory,448,20,0,Gautam Buddha Nagar,UTTAR PRADESH,NORTH
384,26-02-2019,alpha,The Belgian Waffle,170,0,10,Pondicherry,PONDICHERRY,SOUTH
394,26-02-2019,alpha,Domino's Pizza,836,0,0,Bangalore,KARNATAKA,SOUTH
397,26-02-2019,alpha,Andhikkadai,688,20,61.8,Chennai,TAMIL NADU,SOUTH
502,26-02-2019,alpha,Hari Super Sandwich,40,0,0,Bangalore,KARNATAKA,SOUTH
502,26-02-2019,alpha,Hari Super Sandwich,40,0,0,Bangalore,KARNATAKA,SOUTH
506,26-02-2019,alpha,The Red Box,167,20,0,Chennai,TAMIL NADU,SOUTH
506,26-02-2019,alpha,CIBO,298,30,14,Chennai,TAMIL NADU,SOUTH
700,26-02-2019,alpha,Veer Jee Malai Chaap Wale,420,20,0,East Delhi,DELHI,NORTH
2652,26-02-2019,alpha,LUCKY ROLLS & RESTAURANT,162,20,0,Gautam Buddha Nagar,UTTAR PRADESH,NORTH
3825,26-02-2019,alpha,Delish Dhaba,259,20,0,South 24 Parganas,WEST BENGAL,EAST
4449,26-02-2019,alpha,Peshawari Chicken Corner,270,20,0,Central Delhi,DELHI,NORTH
4739,26-02-2019,alpha,Nawab's-the taste of hyderabad,680,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
4739,26-02-2019,alpha,Shah Ghouse Cafe & Restaurant,630,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
7859,26-02-2019,alpha,Spicy Restaurant,117,20,0,Hyderabad,ANDHRA PRADESH,SOUTH
8228,26-02-2019,alpha,Raja Bhat Khawa,295,0,10,Bangalore,KARNATAKA,SOUTH
9607,26-02-2019,alpha,Zam Zam Restaurant,290,20,15,Bangalore,KARNATAKA,SOUTH
9607,26-02-2019,alpha,New Kalika,583,0,5,Bangalore,KARNATAKA,SOUTH
9976,26-02-2019,alpha,Hotel Devi prasad (Sudama),213,0,20,Mumbai,MAHARASHTRA,WEST
9976,26-02-2019,alpha,Flax,351,0,10,Mumbai,MAHARASHTRA,WEST
11163,26-02-2019,alpha,Green Leaf,83,0,10,Mysore,KARNATAKA,SOUTH
11437,26-02-2019,alpha,Rollsking,103,30,7,East Delhi,DELHI,NORTH
11446,26-02-2019,alpha,Nellore Mess,155,20,0,Bangalore,KARNATAKA,SOUTH
12115,26-02-2019,alpha,Ayodhya Upachar,50,0,15,Bangalore,KARNATAKA,SOUTH
16255,26-02-2019,alpha,Rangoli Veg,155,0,0,Pune,MAHARASHTRA,WEST
16271,26-02-2019,alpha,Ingu Tengu,275,0,20,Bangalore,KARNATAKA,SOUTH
16271,26-02-2019,alpha,Sri Bhagya Grand,575,0,0,Bangalore,KARNATAKA,SOUTH
16271,26-02-2019,alpha,Natural Ice Cream,365,0,0,Bangalore,KARNATAKA,SOUTH
16271,26-02-2019,alpha,Shuddh Desi Khana,812,0,30,Bangalore,KARNATAKA,SOUTH
18084,26-02-2019,alpha,spes restarant,98,0,0,Pondicherry,PONDICHERRY,SOUTH
20189,26-02-2019,alpha,Mehfil,116,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
20189,26-02-2019,alpha,Aaha Food Village,116,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
21478,26-02-2019,alpha,Kamdhenu Foods,147,20,0,Raigarh(MH),MAHARASHTRA,WEST
21478,26-02-2019,alpha,N'joy Snacks & Chinese,70,0,0,Raigarh(MH),MAHARASHTRA,WEST
27529,26-02-2019,alpha,The Royal's Biryani,115,20,0,Kanchipuram,TAMIL NADU,SOUTH
31980,26-02-2019,alpha,Southy,64,0,5,North West Delhi,DELHI,NORTH
31980,26-02-2019,alpha,Barira's Roll,50,0,0,North West Delhi,DELHI,NORTH
32406,26-02-2019,alpha,Da' Pizza Planet,230,20,0,South West Delhi,DELHI,NORTH
32908,26-02-2019,alpha,Sujata Veg Treat,100,20,0,Mumbai,MAHARASHTRA,WEST
35280,26-02-2019,alpha,Mamledar Misal,85,20,0,Thane,MAHARASHTRA,WEST
36799,26-02-2019,alpha,Al Arabian Shawarma,68,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
38073,26-02-2019,alpha,Swad Punjab Da,177,15,0,Ahmedabad,GUJARAT,WEST
38073,26-02-2019,alpha,Swad Punjab Da,177,15,0,Ahmedabad,GUJARAT,WEST
38073,26-02-2019,alpha,Swad Punjab Da,177,15,0,Ahmedabad,GUJARAT,WEST
38372,26-02-2019,alpha,Balaji Ramlal Mitai Bhandar,120,20,0,Hyderabad,ANDHRA PRADESH,SOUTH
39546,26-02-2019,alpha,Natural Fruit Juice,78,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
39546,26-02-2019,alpha,Paradise Biryani,335,0,7,Hyderabad,ANDHRA PRADESH,SOUTH
42273,26-02-2019,alpha,Ping Pong Kitchen,265,20,0,Thane,MAHARASHTRA,WEST
46070,26-02-2019,alpha,Faasos,171,0,23.81,Pune,MAHARASHTRA,WEST
49546,26-02-2019,alpha,Basaveshwaranagar Dose Corner,120,20,0,Bangalore,KARNATAKA,SOUTH
49781,26-02-2019,alpha,Aswad Katta Pure Veg,83,20,0,Thane,MAHARASHTRA,WEST
51668,26-02-2019,alpha,Pista House Restaurant,185,45,0,Hyderabad,ANDHRA PRADESH,SOUTH
55406,26-02-2019,alpha,A.M.S. Hyderabad Biriyani,330,20,0,Chennai,TAMIL NADU,SOUTH
55406,26-02-2019,alpha,SGS Snackers,239,30,19,Chennai,TAMIL NADU,SOUTH
57455,26-02-2019,alpha,Chaitanya Restaurant & Tiffins,60,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
64224,26-02-2019,alpha,Domino's Pizza,561,0,0,Bangalore,KARNATAKA,SOUTH
65814,26-02-2019,alpha,Cream Chemistry,529,0,60,Bangalore,KARNATAKA,SOUTH
66599,26-02-2019,alpha,Hot Chips,49,0,2,Chennai,TAMIL NADU,SOUTH
69459,26-02-2019,alpha,Chef Bakers,806,20,0,Bangalore,KARNATAKA,SOUTH
69501,26-02-2019,alpha,Taco Bell,99,20,30,Bangalore,KARNATAKA,SOUTH
69607,26-02-2019,alpha,Oyalo,150,0,0,Chennai,TAMIL NADU,SOUTH
69607,26-02-2019,alpha,Oyalo,200,0,0,Chennai,TAMIL NADU,SOUTH
69693,26-02-2019,alpha,Al - Taj,141,0,0,Kanchipuram,TAMIL NADU,SOUTH
69751,26-02-2019,alpha,The Bowl Company,148,0,9.5,Bangalore,KARNATAKA,SOUTH
69751,26-02-2019,alpha,Om Sai Punjabi Dhabha,164,20,14,Bangalore,KARNATAKA,SOUTH
69751,26-02-2019,alpha,BIB - English Breakfast in the Box,101,0,10,Bangalore,KARNATAKA,SOUTH
69979,26-02-2019,alpha,Chutneys,53,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
70055,26-02-2019,alpha,Currysum,397,0,25,South West Delhi,DELHI,NORTH
70123,26-02-2019,alpha,Subway,327,0,25,North Delhi,DELHI,NORTH
70123,26-02-2019,alpha,Paparizza,614,0,0,North Delhi,DELHI,NORTH
70123,26-02-2019,alpha,Recipe Master,413,0,0,South Delhi,DELHI,NORTH
70419,26-02-2019,alpha,NIC Natural Ice Cream,167,0,0,West Delhi,DELHI,NORTH
70657,26-02-2019,alpha,Thalassery Restaurant,480,0,0,Gurgaon,HARYANA,NORTH
70657,26-02-2019,alpha,Shama Chicken Corner,1376,45,0,Gurgaon,HARYANA,NORTH
70657,26-02-2019,alpha,Behrouz Biryani,1033,0,23.81,Gurgaon,HARYANA,NORTH
74189,26-02-2019,alpha,Green Food,534,20,10,Pune,MAHARASHTRA,WEST
74607,26-02-2019,alpha,Paradise Biryani,721,0,7.5,Bangalore,KARNATAKA,SOUTH
78185,26-02-2019,alpha,A0dhi Idly Kadai,115,35,0,Kanchipuram,TAMIL NADU,SOUTH
78233,26-02-2019,alpha,Ghar Ka Khana Gharke Pass,214,20,7,Kanchipuram,TAMIL NADU,SOUTH
80108,26-02-2019,alpha,Neelkamal,477,20,0,Raigarh(MH),MAHARASHTRA,WEST
80159,26-02-2019,alpha,Swathi Tiffins,160,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
80180,26-02-2019,alpha,Hot Chappathies,394,40,10,Kanchipuram,TAMIL NADU,SOUTH
80405,26-02-2019,alpha,Juice Junction,136,0,10,Bangalore,KARNATAKA,SOUTH
80405,26-02-2019,alpha,Fresh Bites,135,0,19,Bangalore,KARNATAKA,SOUTH
113,26-02-2019,alpha,Hotel Chennai Dosa,94,0,0,Chennai,TAMIL NADU,SOUTH
1588,26-02-2019,alpha,New Sanjhi Rasoi,256,0,0,South West Delhi,DELHI,NORTH
1671,26-02-2019,alpha,Grill Zone,110,0,0,Faridabad,HARYANA,NORTH
2995,26-02-2019,alpha,Burger Point,129,0,0,Lucknow,UTTAR PRADESH,NORTH
3497,26-02-2019,alpha,Mughlai Kitchen...pioneer of jumbo shawarma,54,0,0,Mumbai,MAHARASHTRA,WEST
3713,26-02-2019,alpha,Burger King,63,0,0,Mumbai,MAHARASHTRA,WEST
3721,26-02-2019,alpha,Kolhapuri Thaska,155,0,0,Raigarh(MH),MAHARASHTRA,WEST
3846,26-02-2019,alpha,The Hunger Box,223,0,0,Vadodara,GUJARAT,WEST
4852,26-02-2019,alpha,St. Anthony's,108,0,0,Thane,MAHARASHTRA,WEST
4869,26-02-2019,alpha,Amritsari Food & Caterers,160,0,0,Ghaziabad,UTTAR PRADESH,NORTH
5343,26-02-2019,alpha,Dudhia Dairy,309,0,0,Ahmedabad,GUJARAT,WEST
6268,26-02-2019,alpha,Kolkata Fried Chicken,78,0,0,Howrah,WEST BENGAL,EAST
6732,26-02-2019,alpha,Nylon Pav Bhaji,224,0,0,Vadodara,GUJARAT,WEST
7114,26-02-2019,alpha,Bombay Kitchen,43,0,0,Mumbai,MAHARASHTRA,WEST
10408,26-02-2019,alpha,Biryanee & More,100,0,0,Kolkata,WEST BENGAL,EAST
10833,26-02-2019,alpha,Akshaya Donne Biriyani,156,0,0,Bangalore,KARNATAKA,SOUTH
10972,26-02-2019,alpha,Onesta,212,0,0,Bangalore,KARNATAKA,SOUTH
11881,26-02-2019,alpha,Sagar Grand,234,0,0,Bangalore,KARNATAKA,SOUTH
11885,26-02-2019,alpha,Natural Ice Cream,335,0,0,Bangalore,KARNATAKA,SOUTH
13520,26-02-2019,alpha,Hyderabad Bawarchi Dum Biryani,105,0,0,Visakhapatnam,ANDHRA PRADESH,SOUTH
18356,26-02-2019,alpha,Mister Gulati Bakers,55,0,0,South West Delhi,DELHI,NORTH
18741,26-02-2019,alpha,Roties n Curries,246,0,0,Pune,MAHARASHTRA,WEST
19279,26-02-2019,alpha,Radha Krushna (Katraj),92,0,0,Pune,MAHARASHTRA,WEST
19819,26-02-2019,alpha,SPES restaurant,140,0,0,Pondicherry,PONDICHERRY,SOUTH
23383,26-02-2019,alpha,Great Madras Cafe,167,0,0,Faridabad,HARYANA,NORTH
24231,26-02-2019,alpha,N Y Pizza,63,0,0,Surat,GUJARAT,WEST
24275,26-02-2019,alpha,Burger King,317,0,0,Gurgaon,HARYANA,NORTH
25494,26-02-2019,alpha,Taste of Orissa,101,0,0,Khorda,ODISHA,EAST
25541,26-02-2019,alpha,Peep-In,110,0,0,Dhanbad,JHARKHAND,EAST
25970,26-02-2019,alpha,Punjabi Kitchen,107,0,0,Bangalore,KARNATAKA,SOUTH
25989,26-02-2019,alpha,Ice Balls & Slice Square - New Palasia,95,0,0,Indore,MADHYA PRADESH,WEST
26124,26-02-2019,alpha,Raj Darbar Family Restaurant,298,0,0,Patna,BIHAR,EAST
26124,26-02-2019,alpha,Swaad,225,0,0,Patna,BIHAR,EAST
28660,26-02-2019,alpha,The Jalsa- By 0umal Bhojraaj,307,0,0,Mumbai,MAHARASHTRA,WEST
29907,26-02-2019,alpha,Janta Eating House,204,0,0,East Delhi,DELHI,NORTH
29940,26-02-2019,alpha,Kusum Rolls,80,0,0,Thane,MAHARASHTRA,WEST
33419,26-02-2019,alpha,Balaji Idli Xpress,146,0,0,Mumbai,MAHARASHTRA,WEST
33419,26-02-2019,alpha,Udipi Vihar,127,0,0,Mumbai,MAHARASHTRA,WEST
35985,26-02-2019,alpha,Pizza Plaza,70,0,0,Lucknow,UTTAR PRADESH,NORTH
41201,26-02-2019,alpha,Matadin Ram Bhandar,120,0,0,Nagpur,MAHARASHTRA,WEST
48510,26-02-2019,alpha,HomeSe Just Veg,58,0,0,Bangalore,KARNATAKA,SOUTH
50038,26-02-2019,alpha,Mr. Brown,83,0,0,Lucknow,UTTAR PRADESH,NORTH
51760,26-02-2019,alpha,Allahabadi Tadaka,255,0,0,Bangalore,KARNATAKA,SOUTH
52175,26-02-2019,alpha,Noor-E-Elahi Restaurant,76,0,0,Jaipur,RAJASTHAN,NORTH
52601,26-02-2019,alpha,Kaveri Sweets,90,0,0,Dhanbad,JHARKHAND,EAST
55276,26-02-2019,alpha,HOTEL TRIMURTI PURE VEG,70,0,0,Nashik,MAHARASHTRA,WEST
55276,26-02-2019,alpha,Burger King,93,0,0,Nashik,MAHARASHTRA,WEST
55662,26-02-2019,alpha,Mashi Biryani World,94,0,0,Lucknow,UTTAR PRADESH,NORTH
57436,26-02-2019,alpha,Banjarabites,90,0,0,Gautam Buddha Nagar,UTTAR PRADESH,NORTH
64888,26-02-2019,alpha,Wok on fire,147,0,0,Surat,GUJARAT,WEST
65999,26-02-2019,alpha,Afreen Dine & Delivery,120,0,0,Lucknow,UTTAR PRADESH,NORTH
